CUSTOMERRECORD|GEA092|GM55832127|GM55832127 M064 1|20260401|WIFI SCOTLAND LLP|W Shaw|Taigh Na Siach|AB38 9RN|1|1|Generic Ethernet Access||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA15098993|Rental||20260401|20260430|#|IV30 1XG||OR014-1222709625908||1||3145|3145|1|||||||OGEA15098993||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA15113715|Rental||20260401|20260430|#|IV31 6SG||OR014-1222727700521||1||2237|2237|1|||||||OGEA15113715||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA15113909|Rental||20260401|20260430|#|IV31 6SG||OR014-1222727985013||1||3145|3145|1|||||||OGEA15113909||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA15122247|Rental||20260401|20260430|#|IV30 1UL||OR014-1222735024772||1||2739|2739|1|||||||OGEA15122247||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA15550797|Rental||20260401|20260430|#|IV30 8XE||OR014-1223503829742||1||2237|2237|1|||||||OGEA15550797||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA15571227|Rental||20260401|20260430|#|IV36 2UA||OR014-1228153920240||1||3145|3145|1|||||||OGEA15571227||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA15574135|Rental||20260401|20260430|#|IV36 2UA||OR014-1223503961112||1||2739|2739|1|||||||OGEA15574135||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA15927043|Rental||20260401|20260430|#|IV30 8XE||OR014-1223507324726||1||2739|2739|1|||||||OGEA15927043||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA15927197|Rental||20260401|20260430|#|IV36 2UB||OR014-1223507325248||1||2739|2739|1|||||||OGEA15927197||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA17001997|Rental||20260401|20260430|#|IV30 8XL||OR014-1224563751962||1||2237|2237|1|||||||OGEA17001997||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
